"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"5269",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.025,0
"5270",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.05,0
"5271",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.1,10.7775957759578
"5272",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.15,26.4046735467355
"5273",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.2,39.3906049060491
"5274",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.25,50.5992559925599
"5275",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.3,60.5682666826668
"5276",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.35,69.5752512525125
"5277",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.4,78.260061600616
"5278",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.45,86.7960589605896
"5279",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.5,95
"5280",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.55,103.358456584566
"5281",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.6,111.812855128551
"5282",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.65,120.510424104241
"5283",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.7,129.684554845548
"5284",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.75,139.365116151162
"5285",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.8,150.336790367904
"5286",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.85,162.971413714137
"5287",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.9,178.580998809988
"5288",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.95,202.186758867589
"5289",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.975,221.390063900639
"5290",2024-11-09,3,"wk inc covid hosp",2024-11-30,"29","quantile",0.99,243.150581805818
"5291",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.01,0
"5292",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.025,0
"5293",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.05,0
"5294",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.1,0
"5295",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.15,0
"5296",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.2,0
"5297",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.25,0
"5298",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.3,0
"5299",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.35,0
"5300",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.4,5.48794887948879
"5301",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.45,14.8051250512505
"5302",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.5,24
"5303",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.55,32.9820633206332
"5304",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.6,41.8387303873038
"5305",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.65,51.5090340903409
"5306",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.7,61.769915699157
"5307",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.75,72.6558540585406
"5308",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.8,84.5751937519375
"5309",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.85,98.7137061370613
"5310",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.9,116.30207302073
"5311",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.95,141.315146651466
"5312",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.975,163.821359713597
"5313",2024-11-09,3,"wk inc covid hosp",2024-11-30,"30","quantile",0.99,187.426068560686
"5314",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.01,0
"5315",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.025,0
"5316",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.05,0
"5317",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.1,0
"5318",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.15,0
"5319",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.2,0
"5320",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.25,0
"5321",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.3,0
"5322",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.35,4.5722562225622
"5323",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.4,15.4038990389904
"5324",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.45,25.6907384073841
"5325",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.5,36
"5326",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.55,46.1732127321274
"5327",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.6,56.3299882998829
"5328",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.65,67.1280507805079
"5329",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.7,78.4650416504165
"5330",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.75,90.6730342303423
"5331",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.8,104.29779397794
"5332",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.85,120.143485434854
"5333",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.9,139.608432084321
"5334",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.95,168.181882818828
"5335",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.975,192.019317943179
"5336",2024-11-09,3,"wk inc covid hosp",2024-11-30,"31","quantile",0.99,219.636208162082
"5337",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.01,0
"5338",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.025,0
"5339",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.05,0
"5340",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.1,0
"5341",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.15,0
"5342",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.2,0
"5343",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.25,9.66579665796658
"5344",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.3,20.6973169731697
"5345",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.35,30.9581980819808
"5346",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.4,40.7979179791798
"5347",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.45,50.6612296122961
"5348",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.5,60
"5349",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.55,69.5017945179452
"5350",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.6,79.1651336513365
"5351",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.65,89.3575795757958
"5352",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.7,99.7814988149881
"5353",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.75,111.079718297183
"5354",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.8,123.436460364604
"5355",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.85,137.811018110181
"5356",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.9,155.886957869579
"5357",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.95,181.482251822518
"5358",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.975,202.478616536165
"5359",2024-11-09,3,"wk inc covid hosp",2024-11-30,"32","quantile",0.99,226.284689146891
"5360",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.01,0
"5361",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.025,0
"5362",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.05,0
"5363",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.1,0
"5364",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.15,0
"5365",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.2,0
"5366",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.25,0
"5367",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.3,0
"5368",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.35,0
"5369",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.4,0
"5370",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.45,0
"5371",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.5,5
"5372",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.55,14.2972764727647
"5373",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.6,24.1319873198732
"5374",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.65,34.1019870198702
"5375",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.7,44.7438924389243
"5376",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.75,55.9781222812228
"5377",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.8,68.5038650386504
"5378",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.85,82.5962179621796
"5379",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.9,100.840738407384
"5380",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.95,126.822957729577
"5381",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.975,149.114045390453
"5382",2024-11-09,3,"wk inc covid hosp",2024-11-30,"33","quantile",0.99,174.832011520115
"5383",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.01,0
"5384",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.025,0
"5385",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.05,0
"5386",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.1,0
"5387",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.15,0
"5388",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.2,0
"5389",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.25,0
"5390",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.3,0
"5391",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.35,0
"5392",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.4,3.33467534675346
"5393",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.45,14.6715287152872
"5394",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.5,26
"5395",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.55,36.9774472744728
"5396",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.6,48.5637996379964
"5397",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.65,60.1287242872429
"5398",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.7,72.6619446194462
"5399",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.75,85.9750497504975
"5400",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.8,100.944645446455
"5401",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.85,117.888037880379
"5402",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.9,138.750456504565
"5403",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.95,169.50072200722
"5404",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.975,195.107629576296
"5405",2024-11-09,3,"wk inc covid hosp",2024-11-30,"34","quantile",0.99,224.338221082211
"5406",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.01,0
"5407",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.025,0
"5408",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.05,0
"5409",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.1,0
"5410",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.15,2.84577545775456
"5411",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.2,19.0741017410174
"5412",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.25,32.6878768787688
"5413",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.3,45.0593385933859
"5414",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.35,56.770097700977
"5415",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.4,67.759810598106
"5416",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.45,78.4063440634406
"5417",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.5,89
"5418",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.55,99.6073240732408
"5419",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.6,110.182786827868
"5420",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.65,120.916523665237
"5421",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.7,132.652468524685
"5422",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.75,145.072258222582
"5423",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.8,159.024297242972
"5424",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.85,174.559453094531
"5425",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.9,195.021018210182
"5426",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.95,224.594325943259
"5427",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.975,250.517781927819
"5428",2024-11-09,3,"wk inc covid hosp",2024-11-30,"35","quantile",0.99,279.319762197622
"5429",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.01,0
"5430",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.025,0
"5431",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.05,0
"5432",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.1,0
"5433",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.15,0
"5434",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.2,0
"5435",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.25,0
"5436",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.3,5.63078930789307
"5437",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.35,17.0634046340463
"5438",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.4,27.8081800818008
"5439",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.45,38.2512240122401
"5440",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.5,49
"5441",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.55,59.3374238742388
"5442",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.6,69.7419334193341
"5443",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.65,80.4733517335173
"5444",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.7,92.1994119941199
"5445",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.75,104.750947509475
"5446",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.8,118.711367113671
"5447",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.85,134.436287862879
"5448",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.9,154.494838948389
"5449",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.95,183.788710387104
"5450",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.975,208.656801318013
"5451",2024-11-09,3,"wk inc covid hosp",2024-11-30,"36","quantile",0.99,236.812519225192
"5452",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.01,0
"5453",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.025,0
"5454",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.05,0
"5455",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.1,0
"5456",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.15,0
"5457",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.2,0
"5458",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.25,0
"5459",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.3,0
"5460",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.35,6.40899508995089
"5461",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.4,16.3494064940649
"5462",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.45,26.2663601636016
"5463",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.5,36
"5464",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.55,45.6512535125351
"5465",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.6,55.4032630326303
"5466",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.65,65.7557685576856
"5467",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.7,76.6578055780557
"5468",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.75,88.4478294782948
"5469",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.8,101.551522515225
"5470",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.85,116.870788707887
"5471",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.9,135.806312063121
"5472",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.95,163.578573785738
"5473",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.975,187.587093870939
"5474",2024-11-09,3,"wk inc covid hosp",2024-11-30,"37","quantile",0.99,214.659311393114
"5475",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.01,0
"5476",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.025,0
"5477",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.05,0
"5478",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.1,0
"5479",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.15,0
"5480",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.2,0
"5481",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.25,0
"5482",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.3,0
"5483",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.35,0
"5484",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.4,0.996451964519666
"5485",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.45,12.2428724287243
"5486",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.5,23
"5487",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.55,34.0443654436545
"5488",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.6,45.6350103501035
"5489",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.65,57.4111926119261
"5490",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.7,69.4654236542365
"5491",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.75,82.6512165121651
"5492",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.8,97.2771447714477
"5493",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.85,114.260524605246
"5494",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.9,135.131592315923
"5495",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.95,166.050705507055
"5496",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.975,192.04630196302
"5497",2024-11-09,3,"wk inc covid hosp",2024-11-30,"38","quantile",0.99,219.73895798958
"5498",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.01,0
"5499",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.025,0
"5500",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.05,0
"5501",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.1,0
"5502",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.15,0
"5503",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.2,0
"5504",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.25,0
"5505",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.3,8.51772617726176
"5506",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.35,21.4083665836658
"5507",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.4,33.1431624316243
"5508",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.45,45.0808758087581
"5509",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.5,56
"5510",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.55,67.4837158371584
"5511",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.6,78.7392023920239
"5512",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.65,90.8243427434274
"5513",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.7,103.194824948249
"5514",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.75,116.837795877959
"5515",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.8,131.775832758328
"5516",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.85,148.869951199512
"5517",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.9,170.645838458385
"5518",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.95,202.00411504115
"5519",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.975,228.502004520045
"5520",2024-11-09,3,"wk inc covid hosp",2024-11-30,"39","quantile",0.99,258.26317303173
"5521",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.01,0
"5522",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.025,0
"5523",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.05,0
"5524",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.1,0
"5525",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.15,0
"5526",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.2,0
"5527",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.25,0
"5528",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.3,0
"5529",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.35,0
"5530",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.4,8.5469344693447
"5531",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.45,18.8229367293673
"5532",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.5,29
"5533",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.55,39.2273262732627
"5534",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.6,49.5069760697607
"5535",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.65,60.4308723087231
"5536",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.7,71.739907399074
"5537",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.75,83.5889833898339
"5538",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.8,97.5138401384013
"5539",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.85,113.538929389294
"5540",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.9,132.79833098331
"5541",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.95,161.089825898259
"5542",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.975,185.020381203812
"5543",2024-11-09,3,"wk inc covid hosp",2024-11-30,"40","quantile",0.99,212.177037470375
"5544",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.01,0
"5545",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.025,0
"5546",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.05,0
"5547",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.1,0
"5548",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.15,0
"5549",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.2,0
"5550",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.25,0
"5551",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.3,6.86920469204691
"5552",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.35,17.3290017900179
"5553",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.4,27.4948859488595
"5554",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.45,37.4229702297023
"5555",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.5,47
"5556",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.55,56.7527910279103
"5557",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.6,66.5215582155821
"5558",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.65,76.8967244672447
"5559",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.7,87.8199291992919
"5560",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.75,99.3828613286133
"5561",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.8,112.257019570196
"5562",2024-11-09,3,"wk inc covid hosp",2024-11-30,"41","quantile",0.85,127.333285832858
